Serbia,5/27/2018 10:30:00 AM,756.2,3,
Serbia,5/27/2018 10:00:00 AM,756.2,2,
Serbia,5/27/2018 9:30:00 AM,757,1,
Serbia,5/27/2018 9:00:00 AM,757,2,
Serbia,5/27/2018 8:30:00 AM,756.9,1,
Serbia,5/27/2018 8:00:00 AM,756.1,1,
Serbia,5/27/2018 7:30:00 AM,756.1,2,
Serbia,5/27/2018 7:00:00 AM,756.1,1,
Serbia,5/27/2018 6:30:00 AM,756,1,
Serbia,5/27/2018 6:00:00 AM,756,1,
Serbia,5/27/2018 5:30:00 AM,756,2,
Serbia,5/27/2018 5:00:00 AM,755.9,1,
Serbia,5/27/2018 4:30:00 AM,755.9,1,
Serbia,5/27/2018 4:00:00 AM,755.8,2,
Serbia,5/27/2018 3:30:00 AM,755.8,2,
Serbia,5/27/2018 3:00:00 AM,755.8,2,
Serbia,5/27/2018 2:30:00 AM,755.8,1,
Serbia,5/27/2018 2:00:00 AM,755.8,3,
Serbia,5/27/2018 1:30:00 AM,755.9,1,
Serbia,5/27/2018 1:00:00 AM,755.9,2,
Serbia,5/27/2018 12:30:00 AM,755.9,2,
Serbia,5/27/2018 12:00:00 AM,755.9,2,
Serbia,5/26/2018 11:30:00 PM,755.9,2,
Serbia,5/26/2018 11:00:00 PM,755.9,3,
Serbia,5/26/2018 10:30:00 PM,755.9,3,
Serbia,5/26/2018 10:00:00 PM,755.9,2,
Serbia,5/26/2018 9:30:00 PM,756,1,
Serbia,5/26/2018 9:00:00 PM,756,1,
Serbia,5/26/2018 8:30:00 PM,756,3,
Serbia,5/26/2018 8:00:00 PM,756,2,
Serbia,5/26/2018 7:00:00 PM,756.1,2,
Serbia,5/26/2018 6:00:00 PM,756.1,3,
Serbia,5/26/2018 5:30:00 PM,755.4,3,
Serbia,5/26/2018 5:00:00 PM,755.4,4,
Serbia,5/26/2018 4:30:00 PM,755.5,6,
Serbia,5/26/2018 4:00:00 PM,755.5,4,
Serbia,5/26/2018 3:30:00 PM,755.5,4,
Serbia,5/26/2018 3:00:00 PM,755.5,3,
Serbia,5/26/2018 2:30:00 PM,755.5,3,
Serbia,5/26/2018 2:00:00 PM,755.5,3,
Serbia,5/26/2018 1:30:00 PM,756.2,3,
Serbia,5/26/2018 1:00:00 PM,756.2,4,
Serbia,5/26/2018 12:30:00 PM,756.2,4,
Serbia,5/26/2018 12:00:00 PM,756.1,4,
Serbia,5/26/2018 11:30:00 AM,756.9,3,
Serbia,5/26/2018 11:00:00 AM,756.9,4,
Serbia,5/26/2018 10:30:00 AM,756.9,3,
Serbia,5/26/2018 10:00:00 AM,756.9,3,
Serbia,5/26/2018 9:30:00 AM,756.9,2,
Serbia,5/26/2018 9:00:00 AM,756.9,3,
Serbia,5/26/2018 8:30:00 AM,756.8,2,
Serbia,5/26/2018 8:00:00 AM,756.8,3,
Serbia,5/26/2018 7:30:00 AM,756.8,3,
Serbia,5/26/2018 7:00:00 AM,756.8,2,
Serbia,5/26/2018 6:30:00 AM,756.8,3,
Serbia,5/26/2018 6:00:00 AM,756,2,
Serbia,5/26/2018 5:30:00 AM,756,1,
Serbia,5/26/2018 5:00:00 AM,755.9,
Serbia,5/26/2018 4:30:00 AM,755.9,1,
Serbia,5/26/2018 4:00:00 AM,755.2,1,
Serbia,5/26/2018 3:30:00 AM,755.2,2,
Serbia,5/26/2018 3:00:00 AM,755.2,2,
Serbia,5/26/2018 2:30:00 AM,755.2,3,
Serbia,5/26/2018 2:00:00 AM,755.2,2,
Serbia,5/26/2018 1:30:00 AM,755.2,2,
Serbia,5/26/2018 1:00:00 AM,755.2,2,
Serbia,5/26/2018 12:30:00 AM,754.4,2,
Serbia,5/26/2018 12:00:00 AM,754.4,2,
Serbia,5/25/2018 11:30:00 PM,754.4,1,
Serbia,5/25/2018 11:00:00 PM,754.4,2,
Serbia,5/25/2018 10:30:00 PM,754.4,3,
Serbia,5/25/2018 10:00:00 PM,754.4,3,
Serbia,5/25/2018 9:30:00 PM,754.4,3,
Serbia,5/25/2018 9:00:00 PM,754.5,2,
Serbia,5/25/2018 8:30:00 PM,753.8,2,
Serbia,5/25/2018 8:00:00 PM,753.8,3,
Serbia,5/25/2018 7:30:00 PM,753.8,2,
Serbia,5/25/2018 7:00:00 PM,753.8,2,
Serbia,5/25/2018 6:30:00 PM,753.8,2,
Serbia,5/25/2018 6:00:00 PM,753.1,3,
Serbia,5/25/2018 5:30:00 PM,753.1,3,
Serbia,5/25/2018 5:00:00 PM,753.1,3,
Serbia,5/25/2018 4:30:00 PM,753.1,4,
Serbia,5/25/2018 4:00:00 PM,752.3,5,
Serbia,5/25/2018 3:30:00 PM,752.4,4,
Serbia,5/25/2018 3:00:00 PM,752.4,4,
Serbia,5/25/2018 2:30:00 PM,752.3,4,
Serbia,5/25/2018 2:00:00 PM,752.3,4,
Serbia,5/25/2018 1:30:00 PM,752.4,2,
Serbia,5/25/2018 1:00:00 PM,751.7,1,
Serbia,5/25/2018 12:30:00 PM,752.4,2,
Serbia,5/25/2018 12:00:00 PM,752.4,1,
Serbia,5/25/2018 11:30:00 AM,752.4,1,
Serbia,5/25/2018 11:00:00 AM,752.4,2,
Serbia,5/25/2018 10:30:00 AM,752.4,2,
Serbia,5/25/2018 10:00:00 AM,753.2,2,
Serbia,5/25/2018 9:30:00 AM,753.2,2,
Serbia,5/25/2018 9:00:00 AM,753.1,2,
Serbia,5/25/2018 8:30:00 AM,753.1,2,
Serbia,5/25/2018 8:00:00 AM,753.1,2,
Serbia,5/25/2018 7:30:00 AM,753.1,2,
Serbia,5/25/2018 7:00:00 AM,753.1,2,
Serbia,5/25/2018 6:30:00 AM,753.1,2,
Serbia,5/25/2018 6:00:00 AM,753,2,
Serbia,5/25/2018 5:30:00 AM,753,3,
Serbia,5/25/2018 5:00:00 AM,752.9,3,
Serbia,5/25/2018 4:30:00 AM,752.9,2,
